"","ibge","week","year","municipality","population","deaths","likely_cases","cases_pcap","deaths_pcap","Years.Range"
"2963","510340","09",2018,"510340 CUIABA",607153,0,108,17.7879381309159,0,"2018/2019"
"2964","510340","09",2019,"510340 CUIABA",612547,0,9,1.46927501073387,0,"2019/2020"
"2965","510340","09",2020,"510340 CUIABA",618124,0,36,5.82407413399253,0,"2020/2021"
"2966","510340","09",2021,"510340 CUIABA",623614,0,26,4.16924571930714,0,"2021/2022"
"2967","510340","09",2022,"510340 CUIABA",694244,0,41,5.90570462258226,0,"2022/2023"
"2968","510340","09",2023,"510340 CUIABA",650877,0,45,6.91374868062629,0,"2023/2024"
"2969","510340","09",2024,"510340 CUIABA",682932,0,123,18.01057791991,0,"2024/2025"
"2970","510340","10",2014,"510340 CUIABA",575480,0,46,7.99332730937652,0,"2014/2015"
"2971","510340","10",2015,"510340 CUIABA",580489,0,114,19.6386150297422,0,"2015/2016"
"2972","510340","10",2016,"510340 CUIABA",585367,0,35,5.97915495748821,0,"2016/2017"
"2973","510340","10",2017,"510340 CUIABA",590118,0,178,30.163458833657,0,"2017/2018"
"2974","510340","10",2018,"510340 CUIABA",607153,0,55,9.05867219629978,0,"2018/2019"
"2975","510340","10",2019,"510340 CUIABA",612547,0,9,1.46927501073387,0,"2019/2020"
"2976","510340","10",2020,"510340 CUIABA",618124,0,70,11.3245885938744,0,"2020/2021"
"2977","510340","10",2021,"510340 CUIABA",623614,0,34,5.45209055601702,0,"2021/2022"
"2978","510340","10",2022,"510340 CUIABA",694244,0,32,4.60933043713738,0,"2022/2023"
"2979","510340","10",2023,"510340 CUIABA",650877,0,63,9.67924815287681,0,"2023/2024"
"2980","510340","10",2024,"510340 CUIABA",682932,0,100,14.6427462763496,0,"2024/2025"
"2981","510340","11",2014,"510340 CUIABA",575480,0,56,9.73100715924098,0,"2014/2015"
"2982","510340","11",2015,"510340 CUIABA",580489,0,124,21.3613005586669,0,"2015/2016"
"2983","510340","11",2016,"510340 CUIABA",585367,0,26,4.44165796841981,0,"2016/2017"
"2984","510340","11",2017,"510340 CUIABA",590118,0,160,27.1132214235119,0,"2017/2018"
"2985","510340","11",2018,"510340 CUIABA",607153,0,104,17.1291256075487,0,"2018/2019"
"2986","510340","11",2019,"510340 CUIABA",612547,0,14,2.28553890558602,0,"2019/2020"
"2987","510340","11",2020,"510340 CUIABA",618124,0,38,6.14763380810323,0,"2020/2021"
"2988","510340","11",2021,"510340 CUIABA",623614,0,27,4.32960132389587,0,"2021/2022"
"2989","510340","11",2022,"510340 CUIABA",694244,0,59,8.49845299347204,0,"2022/2023"
"2990","510340","11",2023,"510340 CUIABA",650877,0,57,8.75741499545997,0,"2023/2024"
"2991","510340","11",2024,"510340 CUIABA",682932,0,104,15.2284561274036,0,"2024/2025"
"2992","510340","12",2014,"510340 CUIABA",575480,0,46,7.99332730937652,0,"2014/2015"
"2993","510340","12",2015,"510340 CUIABA",580489,0,85,14.6428269958604,0,"2015/2016"
"2994","510340","12",2016,"510340 CUIABA",585367,0,10,1.70832998785377,0,"2016/2017"
"2995","510340","12",2017,"510340 CUIABA",590118,0,189,32.0274928065234,0,"2017/2018"
"2996","510340","12",2018,"510340 CUIABA",607153,0,110,18.1173443925996,0,"2018/2019"
"2997","510340","12",2019,"510340 CUIABA",612547,0,9,1.46927501073387,0,"2019/2020"
"2998","510340","12",2020,"510340 CUIABA",618124,0,29,4.6916152746051,0,"2020/2021"
"2999","510340","12",2021,"510340 CUIABA",623614,0,8,1.28284483670989,0,"2021/2022"
"3000","510340","12",2022,"510340 CUIABA",694244,0,48,6.91399565570606,0,"2022/2023"
"3001","510340","12",2023,"510340 CUIABA",650877,0,87,13.3665807825442,0,"2023/2024"
"3002","510340","12",2024,"510340 CUIABA",682932,0,112,16.3998758295116,0,"2024/2025"
"3003","510340","13",2014,"510340 CUIABA",575480,0,62,10.7736150691597,0,"2014/2015"
"3004","510340","13",2015,"510340 CUIABA",580489,0,98,16.8823181834626,0,"2015/2016"
"3005","510340","13",2016,"510340 CUIABA",585367,0,55,9.39581493319576,0,"2016/2017"
"3006","510340","13",2017,"510340 CUIABA",590118,0,251,42.5338661081343,0,"2017/2018"
"3007","510340","13",2018,"510340 CUIABA",607153,0,76,12.5174379439779,0,"2018/2019"
"3008","510340","13",2019,"510340 CUIABA",612547,0,15,2.44879168455645,0,"2019/2020"
"3009","510340","13",2020,"510340 CUIABA",618124,0,22,3.55915641521766,0,"2020/2021"
"3010","510340","13",2021,"510340 CUIABA",623614,0,21,3.36746769636346,0,"2021/2022"
"3011","510340","13",2022,"510340 CUIABA",694244,0,42,6.04974619874281,0,"2022/2023"
"3012","510340","13",2023,"510340 CUIABA",650877,0,86,13.2129419229747,0,"2023/2024"
"3013","510340","13",2024,"510340 CUIABA",682932,0,75,10.9820597072622,0,"2024/2025"
"3014","510340","14",2014,"510340 CUIABA",575480,0,45,7.81955932439007,0,"2014/2015"
"3015","510340","14",2015,"510340 CUIABA",580489,0,116,19.9831521355271,0,"2015/2016"
"3016","510340","14",2016,"510340 CUIABA",585367,0,40,6.8333199514151,0,"2016/2017"
"3017","510340","14",2017,"510340 CUIABA",590118,0,175,29.6550859319661,0,"2017/2018"
"3018","510340","14",2018,"510340 CUIABA",607153,0,58,9.55278158882522,0,"2018/2019"
"3019","510340","14",2019,"510340 CUIABA",612547,0,17,2.77529724249731,0,"2019/2020"
"3020","510340","14",2020,"510340 CUIABA",618124,0,12,1.94135804466418,0,"2020/2021"
"3021","510340","14",2021,"510340 CUIABA",623614,0,23,3.68817890554093,0,"2021/2022"
"3022","510340","14",2022,"510340 CUIABA",694244,0,39,5.61762147026118,0,"2022/2023"
"3023","510340","14",2023,"510340 CUIABA",650877,0,44,6.76010982105682,0,"2023/2024"
"3024","510340","14",2024,"510340 CUIABA",682932,0,135,19.767707473072,0,"2024/2025"
"3025","510340","15",2014,"510340 CUIABA",575480,0,36,6.25564745951206,0,"2014/2015"
"3026","510340","15",2015,"510340 CUIABA",580489,0,131,22.5671804289142,0,"2015/2016"
"3027","510340","15",2016,"510340 CUIABA",585367,0,52,8.88331593683962,0,"2016/2017"
"3028","510340","15",2017,"510340 CUIABA",590118,0,149,25.2491874506455,0,"2017/2018"
"3029","510340","15",2018,"510340 CUIABA",607153,0,62,10.2115941121925,0,"2018/2019"
"3030","510340","15",2019,"510340 CUIABA",612547,0,19,3.10180280043817,0,"2019/2020"
"3031","510340","15",2020,"510340 CUIABA",618124,0,24,3.88271608932835,0,"2020/2021"
"3032","510340","15",2021,"510340 CUIABA",623614,0,34,5.45209055601702,0,"2021/2022"
"3033","510340","15",2022,"510340 CUIABA",694244,0,35,5.041455165619,0,"2022/2023"
"3034","510340","15",2023,"510340 CUIABA",650877,0,90,13.8274973612526,0,"2023/2024"
"3035","510340","15",2024,"510340 CUIABA",682932,0,132,19.3284250847815,0,"2024/2025"
"3036","510340","16",2014,"510340 CUIABA",575480,0,53,9.20970320428164,0,"2014/2015"
"3037","510340","16",2015,"510340 CUIABA",580489,0,119,20.4999577942045,0,"2015/2016"
"3038","510340","16",2016,"510340 CUIABA",585367,0,25,4.27082496963443,0,"2016/2017"
"3039","510340","16",2017,"510340 CUIABA",590118,0,125,21.1822042371187,0,"2017/2018"
"3040","510340","16",2018,"510340 CUIABA",607153,0,27,4.44698453272898,0,"2018/2019"
"3041","510340","16",2019,"510340 CUIABA",612547,0,16,2.61204446352688,0,"2019/2020"
"3042","510340","16",2020,"510340 CUIABA",618124,0,32,5.17695478577114,0,"2020/2021"
"3043","510340","16",2021,"510340 CUIABA",623614,0,34,5.45209055601702,0,"2021/2022"
"3044","510340","16",2022,"510340 CUIABA",694244,0,38,5.47357989410063,0,"2022/2023"
"3045","510340","16",2023,"510340 CUIABA",650877,0,62,9.52560929330734,0,"2023/2024"
"3046","510340","16",2024,"510340 CUIABA",682932,0,126,18.4498603082005,0,"2024/2025"
"3047","510340","17",2014,"510340 CUIABA",575480,0,11,1.91144783485091,0,"2014/2015"
"3048","510340","17",2015,"510340 CUIABA",580489,0,155,26.7016256983336,0,"2015/2016"
"3049","510340","17",2016,"510340 CUIABA",585367,0,22,3.7583259732783,0,"2016/2017"
"3050","510340","17",2017,"510340 CUIABA",590118,0,112,18.9792549964583,0,"2017/2018"
"3051","510340","17",2018,"510340 CUIABA",607153,0,44,7.24693775703982,0,"2018/2019"
"3052","510340","17",2019,"510340 CUIABA",612547,0,25,4.08131947426075,0,"2019/2020"
"3053","510340","17",2020,"510340 CUIABA",618124,0,47,7.60365234160136,0,"2020/2021"
"3054","510340","17",2021,"510340 CUIABA",623614,0,19,3.04675648718598,0,"2021/2022"
"3055","510340","17",2022,"510340 CUIABA",694244,0,33,4.75337201329792,0,"2022/2023"
"3056","510340","17",2023,"510340 CUIABA",650877,0,85,13.0593030634052,0,"2023/2024"
"3057","510340","17",2024,"510340 CUIABA",682932,0,141,20.646272249653,0,"2024/2025"
"3058","510340","18",2014,"510340 CUIABA",575480,0,49,8.51463126433586,0,"2014/2015"
"3059","510340","18",2015,"510340 CUIABA",580489,0,167,28.7688483330433,0,"2015/2016"
"3060","510340","18",2016,"510340 CUIABA",585367,0,24,4.09999197084906,0,"2016/2017"
"3061","510340","18",2017,"510340 CUIABA",590118,0,87,14.7428141490346,0,"2017/2018"
"3062","510340","18",2018,"510340 CUIABA",607153,0,28,4.6116876635708,0,"2018/2019"
"3063","510340","18",2019,"510340 CUIABA",612547,0,22,3.59156113734946,0,"2019/2020"
"3064","510340","18",2020,"510340 CUIABA",618124,0,57,9.22145071215484,0,"2020/2021"
"3065","510340","18",2021,"510340 CUIABA",623614,0,29,4.65031253307334,0,"2021/2022"
"3066","510340","18",2022,"510340 CUIABA",694244,0,35,5.041455165619,0,"2022/2023"
"3067","510340","18",2023,"510340 CUIABA",650877,0,106,16.2857191143642,0,"2023/2024"
"3068","510340","18",2024,"510340 CUIABA",682932,0,130,19.0355701592545,0,"2024/2025"
"3069","510340","19",2014,"510340 CUIABA",575480,0,27,4.69173559463404,0,"2014/2015"
"3070","510340","19",2015,"510340 CUIABA",580489,0,95,16.3655125247851,0,"2015/2016"
"3071","510340","19",2016,"510340 CUIABA",585367,0,19,3.24582697692217,0,"2016/2017"
"3072","510340","19",2017,"510340 CUIABA",590118,0,87,14.7428141490346,0,"2017/2018"
"3073","510340","19",2018,"510340 CUIABA",607153,0,25,4.11757827104535,0,"2018/2019"
"3074","510340","19",2019,"510340 CUIABA",612547,0,34,5.55059448499462,0,"2019/2020"
"3075","510340","19",2020,"510340 CUIABA",618124,0,34,5.50051445988184,0,"2020/2021"
"3076","510340","19",2021,"510340 CUIABA",623614,0,22,3.52782330095219,0,"2021/2022"
"3077","510340","19",2022,"510340 CUIABA",694244,0,45,6.48187092722443,0,"2022/2023"
"3078","510340","19",2023,"510340 CUIABA",650877,0,94,14.4420527995305,0,"2023/2024"
"3079","510340","19",2024,"510340 CUIABA",682932,0,171,25.0390961325579,0,"2024/2025"
"3080","510340","20",2014,"510340 CUIABA",575480,0,34,5.90811148953917,0,"2014/2015"
"3081","510340","20",2015,"510340 CUIABA",580489,0,119,20.4999577942045,0,"2015/2016"
"3082","510340","20",2016,"510340 CUIABA",585367,0,20,3.41665997570755,0,"2016/2017"
"3083","510340","20",2017,"510340 CUIABA",590118,0,115,19.4876278981492,0,"2017/2018"
"3084","510340","20",2018,"510340 CUIABA",607153,0,22,3.62346887851991,0,"2018/2019"
"3085","510340","20",2019,"510340 CUIABA",612547,0,12,1.95903334764516,0,"2019/2020"
"3086","510340","20",2020,"510340 CUIABA",618124,0,49,7.92721201571206,0,"2020/2021"
"3087","510340","20",2021,"510340 CUIABA",623614,0,16,2.56568967341978,0,"2021/2022"
"3088","510340","20",2022,"510340 CUIABA",694244,0,30,4.32124728481629,0,"2022/2023"
"3089","510340","20",2023,"510340 CUIABA",650877,0,103,15.8248025356557,0,"2023/2024"
"3090","510340","20",2024,"510340 CUIABA",682932,0,118,17.2784406060926,0,"2024/2025"
"3091","510340","21",2014,"510340 CUIABA",575480,0,35,6.08187947452561,0,"2014/2015"
"3092","510340","21",2015,"510340 CUIABA",580489,0,94,16.1932439718927,0,"2015/2016"
"3093","510340","21",2016,"510340 CUIABA",585367,0,23,3.92915897206368,0,"2016/2017"
"3094","510340","21",2017,"510340 CUIABA",590118,0,119,20.165458433737,0,"2017/2018"
"3095","510340","21",2018,"510340 CUIABA",607153,0,11,1.81173443925996,0,"2018/2019"
"3096","510340","21",2019,"510340 CUIABA",612547,0,21,3.42830835837903,0,"2019/2020"
"3097","510340","21",2020,"510340 CUIABA",618124,0,50,8.08899185276741,0,"2020/2021"
"3098","510340","21",2021,"510340 CUIABA",623614,0,25,4.0088901147184,0,"2021/2022"
"3099","510340","21",2022,"510340 CUIABA",694244,0,32,4.60933043713738,0,"2022/2023"
"3100","510340","21",2023,"510340 CUIABA",650877,0,65,9.98652587201576,0,"2023/2024"
"3101","510340","21",2024,"510340 CUIABA",682932,0,113,16.5463032922751,0,"2024/2025"
"3102","510340","22",2014,"510340 CUIABA",575480,0,19,3.30159171474248,0,"2014/2015"
"3103","510340","22",2015,"510340 CUIABA",580489,0,77,13.2646785727206,0,"2015/2016"
"3104","510340","22",2016,"510340 CUIABA",585367,0,25,4.27082496963443,0,"2016/2017"
"3105","510340","22",2017,"510340 CUIABA",590118,0,71,12.0314920066834,0,"2017/2018"
"3106","510340","22",2018,"510340 CUIABA",607153,0,6,0.988218785050885,0,"2018/2019"
"3107","510340","22",2019,"510340 CUIABA",612547,0,24,3.91806669529032,0,"2019/2020"
"3108","510340","22",2020,"510340 CUIABA",618124,0,33,5.33873462282649,0,"2020/2021"
"3109","510340","22",2021,"510340 CUIABA",623614,0,35,5.61244616060576,0,"2021/2022"
"3110","510340","22",2022,"510340 CUIABA",694244,0,14,2.0165820662476,0,"2022/2023"
"3111","510340","22",2023,"510340 CUIABA",650877,0,71,10.9083590294326,0,"2023/2024"
"3112","510340","22",2024,"510340 CUIABA",682932,0,69,10.1034949306812,0,"2024/2025"
"3113","510340","23",2014,"510340 CUIABA",575480,0,37,6.42941544449851,0,"2014/2015"
"3114","510340","23",2015,"510340 CUIABA",580489,0,89,15.3319012074303,0,"2015/2016"
"3115","510340","23",2016,"510340 CUIABA",585367,0,9,1.5374969890684,0,"2016/2017"
"3116","510340","23",2017,"510340 CUIABA",590118,0,66,11.1842038371987,0,"2017/2018"
"3117","510340","23",2018,"510340 CUIABA",607153,0,6,0.988218785050885,0,"2018/2019"
"3118","510340","23",2019,"510340 CUIABA",612547,0,8,1.30602223176344,0,"2019/2020"
"3119","510340","23",2020,"510340 CUIABA",618124,0,27,4.3680556004944,0,"2020/2021"
"3120","510340","23",2021,"510340 CUIABA",623614,0,25,4.0088901147184,0,"2021/2022"
"3121","510340","23",2022,"510340 CUIABA",694244,0,12,1.72849891392652,0,"2022/2023"
"3122","510340","23",2023,"510340 CUIABA",650877,0,21,3.22641605095894,0,"2023/2024"
"3123","510340","23",2024,"510340 CUIABA",682932,0,66,9.66421254239075,0,"2024/2025"
"3124","510340","24",2014,"510340 CUIABA",575480,0,28,4.86550357962049,0,"2014/2015"
"3125","510340","24",2015,"510340 CUIABA",580489,0,88,15.1596326545378,0,"2015/2016"
"3126","510340","24",2016,"510340 CUIABA",585367,0,20,3.41665997570755,0,"2016/2017"
"3127","510340","24",2017,"510340 CUIABA",590118,0,53,8.98125459653832,0,"2017/2018"
"3128","510340","24",2018,"510340 CUIABA",607153,0,11,1.81173443925996,0,"2018/2019"
"3129","510340","24",2019,"510340 CUIABA",612547,0,16,2.61204446352688,0,"2019/2020"
"3130","510340","24",2020,"510340 CUIABA",618124,0,19,3.07381690405161,0,"2020/2021"
"3131","510340","24",2021,"510340 CUIABA",623614,0,17,2.72604527800851,0,"2021/2022"
"3132","510340","24",2022,"510340 CUIABA",694244,0,7,1.0082910331238,0,"2022/2023"
"3133","510340","24",2023,"510340 CUIABA",650877,0,38,5.83827666363998,0,"2023/2024"
"3134","510340","24",2024,"510340 CUIABA",682932,0,118,17.2784406060926,0,"2024/2025"
"3135","510340","25",2014,"510340 CUIABA",575480,0,28,4.86550357962049,0,"2014/2015"
"3136","510340","25",2015,"510340 CUIABA",580489,0,48,8.26889053883881,0,"2015/2016"
"3137","510340","25",2016,"510340 CUIABA",585367,0,16,2.73332798056604,0,"2016/2017"
"3138","510340","25",2017,"510340 CUIABA",590118,0,49,8.30342406095052,0,"2017/2018"
"3139","510340","25",2018,"510340 CUIABA",607153,0,7,1.1529219158927,0,"2018/2019"
"3140","510340","25",2019,"510340 CUIABA",612547,0,9,1.46927501073387,0,"2019/2020"
"3141","510340","25",2020,"510340 CUIABA",618124,0,20,3.23559674110696,0,"2020/2021"
"3142","510340","25",2021,"510340 CUIABA",623614,0,31,4.97102374225082,0,"2021/2022"
"3143","510340","25",2022,"510340 CUIABA",694244,0,6,0.864249456963258,0,"2022/2023"
"3144","510340","25",2023,"510340 CUIABA",650877,0,22,3.38005491052841,0,"2023/2024"
"3145","510340","25",2024,"510340 CUIABA",682932,0,65,9.51778507962725,0,"2024/2025"
"3146","510340","26",2014,"510340 CUIABA",575480,0,38,6.60318342948495,0,"2014/2015"
"3147","510340","26",2015,"510340 CUIABA",580489,0,50,8.61342764462376,0,"2015/2016"
"3148","510340","26",2016,"510340 CUIABA",585367,0,18,3.07499397813679,0,"2016/2017"
"3149","510340","26",2017,"510340 CUIABA",590118,0,70,11.8620343727865,0,"2017/2018"
"3150","510340","26",2018,"510340 CUIABA",607153,0,11,1.81173443925996,0,"2018/2019"
"3151","510340","26",2019,"510340 CUIABA",612547,0,13,2.12228612661559,0,"2019/2020"
"3152","510340","26",2020,"510340 CUIABA",618124,0,8,1.29423869644278,0,"2020/2021"
"3153","510340","26",2021,"510340 CUIABA",623614,0,9,1.44320044129862,0,"2021/2022"
"3154","510340","26",2022,"510340 CUIABA",694244,0,10,1.44041576160543,0,"2022/2023"
"3155","510340","26",2023,"510340 CUIABA",650877,0,20,3.07277719138946,0,"2023/2024"
"3156","510340","26",2024,"510340 CUIABA",682932,0,44,6.44280836159383,0,"2024/2025"
"3157","510340","27",2014,"510340 CUIABA",575480,0,18,3.12782372975603,0,"2014/2015"
"3158","510340","27",2015,"510340 CUIABA",580489,0,62,10.6806502793335,0,"2015/2016"
"3159","510340","27",2016,"510340 CUIABA",585367,0,18,3.07499397813679,0,"2016/2017"
"3160","510340","27",2017,"510340 CUIABA",590118,0,35,5.93101718639323,0,"2017/2018"
"3161","510340","27",2018,"510340 CUIABA",607153,0,18,2.96465635515266,0,"2018/2019"
"3162","510340","27",2019,"510340 CUIABA",612547,0,8,1.30602223176344,0,"2019/2020"
"3163","510340","27",2020,"510340 CUIABA",618124,0,8,1.29423869644278,0,"2020/2021"
"3164","510340","27",2021,"510340 CUIABA",623614,0,15,2.40533406883104,0,"2021/2022"
"3165","510340","27",2022,"510340 CUIABA",694244,0,11,1.58445733776597,0,"2022/2023"
"3166","510340","27",2023,"510340 CUIABA",650877,0,18,2.76549947225052,0,"2023/2024"
"3167","510340","27",2024,"510340 CUIABA",682932,0,46,6.73566328712083,0,"2024/2025"
"3168","510340","28",2014,"510340 CUIABA",575480,0,16,2.78028775978314,0,"2014/2015"
"3169","510340","28",2015,"510340 CUIABA",580489,0,47,8.09662198594633,0,"2015/2016"
"3170","510340","28",2016,"510340 CUIABA",585367,0,16,2.73332798056604,0,"2016/2017"
"3171","510340","28",2017,"510340 CUIABA",590118,0,30,5.08372901690848,0,"2017/2018"
"3172","510340","28",2018,"510340 CUIABA",607153,0,13,2.14114070094358,0,"2018/2019"
"3173","510340","28",2019,"510340 CUIABA",612547,0,5,0.81626389485215,0,"2019/2020"
"3174","510340","28",2020,"510340 CUIABA",618124,0,7,1.13245885938744,0,"2020/2021"
"3175","510340","28",2021,"510340 CUIABA",623614,0,14,2.2449784642423,0,"2021/2022"
"3176","510340","28",2022,"510340 CUIABA",694244,0,9,1.29637418544489,0,"2022/2023"
"3177","510340","28",2023,"510340 CUIABA",650877,0,20,3.07277719138946,0,"2023/2024"
"3178","510340","28",2024,"510340 CUIABA",682932,0,42,6.14995343606684,0,"2024/2025"
"3179","510340","29",2014,"510340 CUIABA",575480,0,29,5.03927156460694,0,"2014/2015"
"3180","510340","29",2015,"510340 CUIABA",580489,0,50,8.61342764462376,0,"2015/2016"
"3181","510340","29",2016,"510340 CUIABA",585367,0,16,2.73332798056604,0,"2016/2017"
"3182","510340","29",2017,"510340 CUIABA",590118,0,24,4.06698321352679,0,"2017/2018"
"3183","510340","29",2018,"510340 CUIABA",607153,0,12,1.97643757010177,0,"2018/2019"
"3184","510340","29",2019,"510340 CUIABA",612547,0,6,0.97951667382258,0,"2019/2020"
"3185","510340","29",2020,"510340 CUIABA",618124,0,4,0.647119348221392,0,"2020/2021"
"3186","510340","29",2021,"510340 CUIABA",623614,0,14,2.2449784642423,0,"2021/2022"
"3187","510340","29",2022,"510340 CUIABA",694244,0,9,1.29637418544489,0,"2022/2023"
"3188","510340","29",2023,"510340 CUIABA",650877,0,22,3.38005491052841,0,"2023/2024"
"3189","510340","29",2024,"510340 CUIABA",682932,0,41,6.00352597330335,0,"2024/2025"
"3190","510340","30",2014,"510340 CUIABA",575480,0,21,3.64912768471537,0,"2014/2015"
"3191","510340","30",2015,"510340 CUIABA",580489,0,54,9.30250185619366,0,"2015/2016"
"3192","510340","30",2016,"510340 CUIABA",585367,0,19,3.24582697692217,0,"2016/2017"
"3193","510340","30",2017,"510340 CUIABA",590118,0,34,5.76155955249628,0,"2017/2018"
"3194","510340","30",2018,"510340 CUIABA",607153,0,12,1.97643757010177,0,"2018/2019"
"3195","510340","30",2019,"510340 CUIABA",612547,0,9,1.46927501073387,0,"2019/2020"
"3196","510340","30",2020,"510340 CUIABA",618124,0,11,1.77957820760883,0,"2020/2021"
"3197","510340","30",2021,"510340 CUIABA",623614,0,9,1.44320044129862,0,"2021/2022"
"3198","510340","30",2022,"510340 CUIABA",694244,0,10,1.44041576160543,0,"2022/2023"
"3199","510340","30",2023,"510340 CUIABA",650877,0,10,1.53638859569473,0,"2023/2024"
"3200","510340","30",2024,"510340 CUIABA",682932,0,19,2.78212179250643,0,"2024/2025"
"3201","510340","31",2014,"510340 CUIABA",575480,0,21,3.64912768471537,0,"2014/2015"
"3202","510340","31",2015,"510340 CUIABA",580489,0,60,10.3361131735485,0,"2015/2016"
"3203","510340","31",2016,"510340 CUIABA",585367,0,26,4.44165796841981,0,"2016/2017"
"3204","510340","31",2017,"510340 CUIABA",590118,0,26,4.40589848132069,0,"2017/2018"
"3205","510340","31",2018,"510340 CUIABA",607153,0,5,0.823515654209071,0,"2018/2019"
"3206","510340","31",2019,"510340 CUIABA",612547,0,7,1.14276945279301,0,"2019/2020"
"3207","510340","31",2020,"510340 CUIABA",618124,0,13,2.10313788171953,0,"2020/2021"
"3208","510340","31",2021,"510340 CUIABA",623614,0,4,0.641422418354944,0,"2021/2022"
